parameter,label,factor,b,F,G,H,S,a_hat,a_H_dim,tau_mode_H,tau_mean_H,omega_0_dim,T_0,N_star,P_star,G_4,ell_1,a_H_ratio,tau_ratio,omega_ratio,P_star_ratio
alpha,$\alpha$,1.14,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2489669088040323,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,0.8771929824561404
alpha,$\alpha$,1.144,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2445998916403818,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8741258741258742
alpha,$\alpha$,1.148,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2402633066520878,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8710801393728225
alpha,$\alpha$,1.152,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2359568368373235,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,0.8680555555555556
alpha,$\alpha$,1.156,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2316801695818311,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.865051903114187
alpha,$\alpha$,1.16,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.227432996583273,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,0.8620689655172414
alpha,$\alpha$,1.164,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.223215013777145,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.859106529209622
alpha,$\alpha$,1.168,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2190259212642096,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8561643835616439
alpha,$\alpha$,1.172,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.214865423239417,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8532423208191127
alpha,$\alpha$,1.176,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.210733227922276,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,0.8503401360544217
alpha,$\alpha$,1.18,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2066290474886414,-1.9920822050119449,-2.939845821911631,1.0,1.0,1.0,0.8474576271186443
alpha,$\alpha$,1.184,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.2025525980038823,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8445945945945946
alpha,$\alpha$,1.188,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.1985035993574047,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8417508417508418
alpha,$\alpha$,1.192,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.194481775198487,-1.9920822050119453,-2.9398458219116312,1.0,1.0,1.0,0.8389261744966443
alpha,$\alpha$,1.196,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.1904868528734085,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8361204013377926
alpha,$\alpha$,1.2,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.1865185633638307,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,0.8333333333333335
